utc_time,N,NE,SE,S
2015-04-10 09:00:00+00:00,0.07985852631194255,0.10472075239545872,0.08002792105647102,0.10598097637273013
2015-04-10 10:00:00+00:00,0.09145510482067738,0.11937880689364339,0.09112538892710975,0.12113760239481929
2015-04-10 11:00:00+00:00,0.11400730458177888,0.15145072516357744,0.11560683669857208,0.15204711764545042
2015-04-10 12:00:00+00:00,0.16205535965174672,0.21039178385076732,0.1672898931049925,0.21765530465223487
2015-04-10 13:00:00+00:00,0.17237002364774526,0.21155587569908346,0.1809301200436817,0.2371588817923344
2015-04-10 14:00:00+00:00,0.1938895700513647,0.22735426506908799,0.21465617248890878,0.2729346741794992
2015-04-10 15:00:00+00:00,0.18127220776396955,0.21690119541073913,0.21595711898884157,0.2713959304209115
2015-04-10 16:00:00+00:00,0.1725124585936048,0.22885095458835158,0.22652238147314416,0.2730500799613933
2015-04-10 17:00:00+00:00,0.1320134556541952,0.19737296073082372,0.19545735595959773,0.221656038424563
2015-04-10 18:00:00+00:00,0.07684365329124794,0.12600700333609643,0.12146109594826959,0.13202421448682752
2015-04-10 19:00:00+00:00,0.07228573502374112,0.12139814989582443,0.11590250635764772,0.11982967020001975
2015-04-10 20:00:00+00:00,0.06661207634700085,0.11158651860287422,0.1070127052747737,0.10559629043308319
2015-04-10 21:00:00+00:00,0.061650592399558515,0.10198870009839027,0.09715704997225265,0.09480584982598672
2015-04-10 22:00:00+00:00,0.06416694310974458,0.10576605936129359,0.0992464488963871,0.0988835207862442
2015-04-10 23:00:00+00:00,0.0728317356495362,0.1219445603552381,0.10931892861556362,0.11121270515192841
2015-04-11 00:00:00+00:00,0.0912058436654231,0.1421617473535447,0.13135617387200074,0.12817735509035819
2015-04-11 01:00:00+00:00,0.09607237098229236,0.14843358914855398,0.1343522930839671,0.1351978734889147
2015-04-11 02:00:00+00:00,0.11565717603798578,0.1716203982088915,0.15398475844658913,0.15995241370519486
2015-04-11 03:00:00+00:00,0.13445858889145146,0.19157625846573936,0.170305723627564,0.1828027585202227
2015-04-11 04:00:00+00:00,0.15276147943440854,0.21167466058156473,0.18646899832369854,0.2094614941377552
2015-04-11 05:00:00+00:00,0.16660140834043188,0.2270929383276293,0.19557562382322796,0.2257529436818028
2015-04-11 06:00:00+00:00,0.18837021589930567,0.2524416322491253,0.21489270821616932,0.24950730045500094
2015-04-11 07:00:00+00:00,0.1665301908675021,0.22027468607320624,0.1827632719299506,0.22057891779355154
2015-04-11 08:00:00+00:00,0.19383022215725654,0.25638529034750235,0.20152843962595068,0.2594706662918565
2015-04-11 09:00:00+00:00,0.20515380035309383,0.269024001843506,0.20558896961058937,0.272261473785117
2015-04-11 10:00:00+00:00,0.18700521433481795,0.24410293349894246,0.18633101914946323,0.24769927653866036
2015-04-11 11:00:00+00:00,0.16497527604186824,0.21915810817788262,0.1672898931049925,0.2200211231810635
2015-04-11 12:00:00+00:00,0.1475626039105336,0.19157625846573936,0.15232900835576557,0.19819019610610006
2015-04-11 13:00:00+00:00,0.1547555686764428,0.1899370270874983,0.16244091069615216,0.2129236675945776
