,SE,S,NE,N
2025-05-24 18:00:00,0.1566853726372678,0.7571291402698455,0.4626365263874965,0.7319050572320224
2025-05-24 19:00:00,0.021853824852016316,0.3711347566613432,0.0,0.3046549381966038
2025-05-24 20:00:00,0.0004779256954917627,0.014023199411562371,0.0,0.017227389493160508
2025-05-24 21:00:00,0.0,0.0,0.0,6.604085133969282e-05
2025-05-24 22:00:00,0.0,0.0,0.0,0.0
2025-05-24 23:00:00,0.0,0.0,0.0,0.0
2025-05-25 00:00:00,0.0,0.0,0.0,0.0
2025-05-25 01:00:00,0.0,0.0,0.0,0.0
2025-05-25 02:00:00,0.0,0.0,0.0,0.0
2025-05-25 03:00:00,0.0,0.0,0.0,0.0
2025-05-25 04:00:00,0.0,0.0,0.0,0.0
2025-05-25 05:00:00,0.0,0.0,0.0,0.0
2025-05-25 06:00:00,0.0,0.0,0.0,0.0
2025-05-25 07:00:00,0.0,0.0,0.0,0.0
2025-05-25 08:00:00,0.0,0.0,0.0,0.0
2025-05-25 09:00:00,0.010151609001785345,0.002734588736272128,0.0,0.002867617103875274
2025-05-25 10:00:00,0.26045243494850173,0.1529588499457588,0.0,0.21963587655529884
2025-05-25 11:00:00,0.4917456918887356,0.6665916906852853,0.34194976843813407,0.7124137166526411
2025-05-25 12:00:00,0.4039277068525314,0.8016654768596235,0.6189211717839296,0.7976457460997894
2025-05-25 13:00:00,0.0,0.7748863675471452,0.34596671079489516,0.7280552079220135
2025-05-25 14:00:00,0.0,0.7750350252837949,0.21365575376900794,0.7684846186446024
2025-05-25 15:00:00,0.7342214613231841,0.7609266505582942,0.7794849901059852,0.7693283669101717
2025-05-25 16:00:00,0.9561196586112514,0.41149622108393297,0.7581292603714338,0.6599342704971913
2025-05-25 17:00:00,0.7566572420494702,0.7600551400484218,0.5150753442057537,0.7424446485113838
2025-05-25 18:00:00,0.5066428985219458,0.6360610337225668,0.27084696426208477,0.5773690000678434
2025-05-25 19:00:00,0.1860967471882116,0.3254537920838054,0.23122813045095947,0.2810176974972077
2025-05-25 20:00:00,0.002584083683649628,0.01601936262653007,0.034492584746740995,0.022104631264552078
2025-05-25 21:00:00,0.0,0.0,7.310489096691449e-05,6.781733016752347e-05
2025-05-25 22:00:00,0.0,0.0,0.0,0.0
2025-05-25 23:00:00,0.0,0.0,0.0,0.0
2025-05-26 00:00:00,0.0,0.0,0.0,0.0
2025-05-26 01:00:00,0.0,0.0,0.0,0.0
2025-05-26 02:00:00,0.0,0.0,0.0,0.0
2025-05-26 03:00:00,0.0,0.0,0.0,0.0
2025-05-26 04:00:00,0.0,0.0,0.0,0.0
2025-05-26 05:00:00,0.0,0.0,0.0,0.0
2025-05-26 06:00:00,0.0,0.0,0.0,0.0
2025-05-26 07:00:00,0.0,0.0,0.0,0.0
2025-05-26 08:00:00,0.0,0.0,0.0,0.0
2025-05-26 09:00:00,0.004613121945384475,0.0024415659556466115,0.0036400176844693,0.0022672386314715183
2025-05-26 10:00:00,0.09256506401799153,0.12773858068864163,0.13753246921276074,0.16353641261999893
2025-05-26 11:00:00,0.22145414125886906,0.6127322837739116,0.4428067260670588,0.664250032325993
2025-05-26 12:00:00,0.5011998444417661,0.7868620048168523,0.6234634121559995,0.79671332555706
2025-05-26 13:00:00,0.5295879907748173,0.7941150219798808,0.7078087647356133,0.8018151296417481
2025-05-26 14:00:00,0.6954487356727327,0.7800730351727518,0.7662341727801235,0.7894902128261183
2025-05-26 15:00:00,0.3657055780975286,0.7298127746918405,0.7474718463604552,0.7911125796064837
2025-05-26 16:00:00,0.827253311818987,0.7339853012027764,0.8044579813799805,0.7660886717244215
2025-05-26 17:00:00,0.7703714852468507,0.7607429275638057,0.5750937886977705,0.7354265523659199
2025-05-26 18:00:00,0.5387131403352606,0.5989485733854343,0.3762364229164637,0.5669520438168673
2025-05-26 19:00:00,0.2021056737031122,0.2855315960855997,0.27068861019255663,0.30407204014204453
2025-05-26 20:00:00,0.007372058676349987,0.027015192350559204,0.02979387262543031,0.02989171301576325
2025-05-26 21:00:00,0.0,0.0,0.00017528166514640782,3.292675070340713e-05
2025-05-26 22:00:00,0.0,0.0,0.0,0.0
2025-05-26 23:00:00,0.0,0.0,0.0,0.0
2025-05-27 00:00:00,0.0,0.0,0.0,0.0
2025-05-27 01:00:00,0.0,0.0,0.0,0.0
2025-05-27 02:00:00,0.0,0.0,0.0,0.0
2025-05-27 03:00:00,0.0,0.0,0.0,0.0
2025-05-27 04:00:00,0.0,0.0,0.0,0.0
2025-05-27 05:00:00,0.0,0.0,0.0,0.0
2025-05-27 06:00:00,0.0,0.0,0.0,0.0
2025-05-27 07:00:00,0.0,0.0,0.0,0.0
2025-05-27 08:00:00,0.0,0.0,0.0,0.0
2025-05-27 09:00:00,0.003467630855732836,0.0017026027404806656,0.005878712135438674,0.000573884069395846
2025-05-27 10:00:00,0.0669113517173123,0.16651538069154592,0.1397767751926805,0.24914092272834232
2025-05-27 11:00:00,0.1762956990783971,0.5934730738023635,0.42950794943477316,0.44546195882409656
2025-05-27 12:00:00,0.24615163071212945,0.44676836615868476,0.44204647240450967,0.7726877062164502
2025-05-27 13:00:00,0.34380778264940587,0.7232696126380643,0.5699117609470397,0.8220856485553677
2025-05-27 14:00:00,0.47780208105562466,0.6745671938912918,0.8655888195848914,0.6144327673819481
2025-05-27 15:00:00,0.5267444738610715,0.45707703641501995,0.7719129293531919,0.4866833545870499
2025-05-27 16:00:00,0.35992708990551453,0.404943167943406,0.6521591479838404,0.39691935145195445
2025-05-27 17:00:00,0.32253292411866197,0.44724605799153205,0.650676355713815,0.33126644271881
2025-05-27 18:00:00,0.10010530742733692,0.24830738666492141,0.48350356913566683,0.24562132339733697
2025-05-27 19:00:00,0.04583484644764051,0.09801119849304979,0.28025598359767545,0.09820991988330303
2025-05-27 20:00:00,0.0023816846801978536,0.014609740147226234,0.046874635967236684,0.010766782067609221
2025-05-27 21:00:00,0.0,0.0,0.0,9.515815340790253e-06
2025-05-27 22:00:00,0.0,0.0,0.0,0.0
2025-05-27 23:00:00,0.0,0.0,0.0,0.0
2025-05-28 00:00:00,0.0,0.0,0.0,0.0
2025-05-28 01:00:00,0.0,0.0,0.0,0.0
2025-05-28 02:00:00,0.0,0.0,0.0,0.0
2025-05-28 03:00:00,0.0,0.0,0.0,0.0
2025-05-28 04:00:00,0.0,0.0,0.0,0.0
2025-05-28 05:00:00,0.0,0.0,0.0,0.0
2025-05-28 06:00:00,0.0,0.0,0.0,0.0
2025-05-28 07:00:00,0.0,0.0,0.0,0.0
2025-05-28 08:00:00,0.0,0.0,0.0,0.0
2025-05-28 09:00:00,0.0118198914587829,4.110922030541541e-05,0.004675860753023767,0.0
2025-05-28 10:00:00,0.16487161459063193,0.02773561974356322,0.06520134032457423,0.022883904388935075
2025-05-28 11:00:00,0.5419610658979597,0.11005188343267294,0.39375987698690307,0.09422259029308463
2025-05-28 12:00:00,0.7385531983057598,0.24359968379815725,0.5263043878850403,0.18364899330984563
2025-05-28 13:00:00,0.5895210231618201,0.11936528412297964,0.44570718011067734,0.07066715014295344
2025-05-28 14:00:00,0.416447690758146,0.2189436245937467,0.5384219863921476,0.11974890155408055
2025-05-28 15:00:00,0.668040357154644,0.18178120567605074,0.6926116592356832,0.09891809482333679
2025-05-28 16:00:00,0.6675116851396357,0.1230301346173473,0.6040037060003642,0.06712590743398793
2025-05-28 17:00:00,0.7743605335286567,0.0646075014967381,0.7613831255852149,0.05187294981559501
2025-05-28 18:00:00,0.5360020991075554,0.049624487538599146,0.5669218479709,0.04587533983309525
2025-05-28 19:00:00,0.13491497332031716,0.03174348083124074,0.27603905246112725,0.023442469255783582
2025-05-28 20:00:00,0.0047195733040600735,0.003966104331601476,0.027021502726626862,0.001254323413116374
2025-05-28 21:00:00,0.0,0.0,0.0,5.152123154160433e-07
2025-05-28 22:00:00,0.0,0.0,0.0,0.0
2025-05-28 23:00:00,0.0,0.0,0.0,0.0
2025-05-29 00:00:00,0.0,0.0,0.0,0.0
2025-05-29 01:00:00,0.0,0.0,0.0,0.0
2025-05-29 02:00:00,0.0,0.0,0.0,0.0
2025-05-29 03:00:00,0.0,0.0,0.0,0.0
2025-05-29 04:00:00,0.0,0.0,0.0,0.0
2025-05-29 05:00:00,0.0,0.0,0.0,0.0
2025-05-29 06:00:00,0.0,0.0,0.0,0.0
2025-05-29 07:00:00,0.0,0.0,0.0,0.0
2025-05-29 08:00:00,0.0,0.0,0.0,0.0
2025-05-29 09:00:00,0.004019503234121971,0.0,0.0,0.0
2025-05-29 10:00:00,0.18131220928638245,0.024634984616833278,0.0,0.024823014110286028
2025-05-29 11:00:00,0.19715383719327786,0.05094389260600793,0.17671926179908978,0.06432228259915057
2025-05-29 12:00:00,0.3795803889332915,0.2600170798420635,0.34923911797075274,0.23077500100200976
2025-05-29 13:00:00,0.4169214991051984,0.5448311788333312,0.4701334769239343,0.6412868945279447
2025-05-29 14:00:00,0.3639447582343537,0.8223072456813864,0.6427445636236829,0.7742891935159032
2025-05-29 15:00:00,0.37812691122960906,0.8290624442533674,0.5143160162018872,0.8689311588274893
2025-05-29 16:00:00,0.3087699216699248,0.8435317205160346,0.7152589884324506,0.8630442570428264
2025-05-29 17:00:00,0.22764980187999884,0.8718764464210087,0.7074110769633062,0.8548953624248126
2025-05-29 18:00:00,0.2914682999079035,0.8014686118122034,0.4746603531334715,0.7640338611525581
2025-05-29 19:00:00,0.038753790323008484,0.3058544832153606,0.22790657478515522,0.35513923023649585
2025-05-29 20:00:00,0.0027204439984350806,0.022721507556411964,0.04647302632524878,0.030460122675513256
2025-05-29 21:00:00,0.0,0.0,5.65670463727997e-05,7.090414334733213e-05
2025-05-29 22:00:00,0.0,0.0,0.0,0.0
2025-05-29 23:00:00,0.0,0.0,0.0,0.0
2025-05-30 00:00:00,0.0,0.0,0.0,0.0
2025-05-30 01:00:00,0.0,0.0,0.0,0.0
2025-05-30 02:00:00,0.0,0.0,0.0,0.0
2025-05-30 03:00:00,0.0,0.0,0.0,0.0
2025-05-30 04:00:00,0.0,0.0,0.0,0.0
2025-05-30 05:00:00,0.0,0.0,0.0,0.0
2025-05-30 06:00:00,0.0,0.0,0.0,0.0
2025-05-30 07:00:00,0.0,0.0,0.0,0.0
2025-05-30 08:00:00,0.0,0.0,0.0,0.0
2025-05-30 09:00:00,0.007294710705611301,0.0010842884609636942,0.000676049725370881,0.00020822606825645802
2025-05-30 10:00:00,0.0820993102810311,0.1595355190967439,0.03418314457848791,0.19242062349225342
2025-05-30 11:00:00,0.1821025611716137,0.7230054065279645,0.17411573603005046,0.8068616130828629
2025-05-30 12:00:00,0.27536799958529756,0.8603740320129276,0.24326460759717075,0.8753882289078794
2025-05-30 13:00:00,0.49250493094097625,0.8445665898619403,0.53242327966014,0.8642104245062763
2025-05-30 14:00:00,0.5309691642595994,0.8174687228725187,0.7891700661059113,0.837140636399151
2025-05-30 15:00:00,0.17881885495589983,0.8066610443663944,0.7037848511503062,0.8237976990794952
2025-05-30 16:00:00,0.39962569981091595,0.8137182444092486,0.7763854662977785,0.8307543946299927
2025-05-30 17:00:00,0.27111785770788344,0.8200343889257327,0.6459766758584272,0.8356883643998104
2025-05-30 18:00:00,0.13440060909113596,0.7922599763859955,0.3394521575099152,0.7906964029189792
2025-05-30 19:00:00,0.06857347157778684,0.3576983619603553,0.14178334854931263,0.3279922182713233
2025-05-30 20:00:00,0.0007835985387147507,0.01562970288307964,0.03534376998062421,0.02492686284718752
2025-05-30 21:00:00,0.0,0.0,0.0,6.722740091459037e-05
2025-05-30 22:00:00,0.0,0.0,0.0,0.0
2025-05-30 23:00:00,0.0,0.0,0.0,0.0
2025-05-31 00:00:00,0.0,0.0,0.0,0.0
2025-05-31 01:00:00,0.0,0.0,0.0,0.0
2025-05-31 02:00:00,0.0,0.0,0.0,0.0
2025-05-31 03:00:00,0.0,0.0,0.0,0.0
2025-05-31 04:00:00,0.0,0.0,0.0,0.0
2025-05-31 05:00:00,0.0,0.0,0.0,0.0
2025-05-31 06:00:00,0.0,0.0,0.0,0.0
2025-05-31 07:00:00,0.0,0.0,0.0,0.0
2025-05-31 08:00:00,0.0,0.0,0.0,0.0
2025-05-31 09:00:00,0.0004607984210592598,0.0015766468461424629,0.0024321128257068086,0.0011508906376730015
2025-05-31 10:00:00,0.02806507321729254,0.16124184583227208,0.03918409754657665,0.23625006079672242
2025-05-31 11:00:00,0.16648548539292596,0.7013171082873156,0.5073974306179849,0.777235708360262
2025-05-31 12:00:00,0.2530186831762406,0.8349079693386356,0.8077636524770551,0.8546966176013735
2025-05-31 13:00:00,0.46096038054043,0.823450054191071,0.781736393540635,0.8437156321105065
2025-05-31 14:00:00,0.5162241831588029,0.8130908114796319,0.7977979291657868,0.8187062605759149
2025-05-31 15:00:00,0.5885143314683664,0.7989518945026464,0.7466718757398456,0.8094204161625549
2025-05-31 16:00:00,0.743889523553782,0.7992224652427216,0.6359033613340357,0.8054487815899278
2025-05-31 17:00:00,0.7788314145115932,0.8018461154224386,0.30627792331841325,0.8061350365878147
2025-05-31 18:00:00,0.5116415072149769,0.7695599827847973,0.19801318720788097,0.7599689419258517
2025-05-31 19:00:00,0.18385831938143532,0.35299934191934174,0.14067017976335897,0.3131540980114504
2025-05-31 20:00:00,0.004710282417798805,0.015061618245611415,0.03640898167464831,0.020506863084302315
2025-05-31 21:00:00,0.0,0.0,9.603155206531705e-05,7.02406123350539e-05
2025-05-31 22:00:00,0.0,0.0,0.0,0.0
2025-05-31 23:00:00,0.0,0.0,0.0,0.0
2025-06-01 00:00:00,0.0,0.0,0.0,0.0
2025-06-01 01:00:00,0.0,0.0,0.0,0.0
2025-06-01 02:00:00,0.0,0.0,0.0,0.0
2025-06-01 03:00:00,0.0,0.0,0.0,0.0
2025-06-01 04:00:00,0.0,0.0,0.0,0.0
2025-06-01 05:00:00,0.0,0.0,0.0,0.0
2025-06-01 06:00:00,0.0,0.0,0.0,0.0
2025-06-01 07:00:00,0.0,0.0,0.0,0.0
2025-06-01 08:00:00,0.0,0.0,0.0,0.0
2025-06-01 09:00:00,0.0017245825499128998,0.001519681666711641,0.002128682893281541,0.0
2025-06-01 10:00:00,0.05663953125080184,0.14878178690896593,0.0664158244463642,0.0
2025-06-01 11:00:00,0.13040734323289221,0.659235463417825,0.1546531178142062,0.0
2025-06-01 12:00:00,0.45862525262821696,0.8186094321644403,0.18181899450686323,0.0
2025-06-01 13:00:00,0.7774322297599844,0.8224597976020985,0.0,0.0
2025-06-01 14:00:00,0.6825836678135149,0.7947263954930319,0.18796612994424913,0.0
2025-06-01 15:00:00,0.5642799685137578,0.7750991169283376,0.20050259564863648,0.0
2025-06-01 16:00:00,0.514721147135796,0.7773278352990846,0.16019321603143424,0.0
2025-06-01 17:00:00,0.32022020673112955,0.7786106133621699,0.13224854592864624,0.0
2025-06-01 18:00:00,0.42351441149040214,0.7311576546172458,0.0,0.0
2025-06-01 19:00:00,0.22539061269230695,0.3586597142284712,0.056670365826118264,0.0
2025-06-01 20:00:00,0.0049365911162721895,0.016785519226730643,0.002139201644070017,0.0
2025-06-01 21:00:00,0.0,2.046977716835783e-06,0.0,0.0
2025-06-01 22:00:00,0.0,0.0,0.0,0.0
2025-06-01 23:00:00,0.0,0.0,0.0,0.0
2025-06-02 00:00:00,0.0,0.0,0.0,0.0
2025-06-02 01:00:00,0.0,0.0,0.0,0.0
2025-06-02 02:00:00,0.0,0.0,0.0,0.0
2025-06-02 03:00:00,0.0,0.0,0.0,0.0
2025-06-02 04:00:00,0.0,0.0,0.0,0.0
2025-06-02 05:00:00,0.0,0.0,0.0,0.0
2025-06-02 06:00:00,0.0,0.0,0.0,0.0
2025-06-02 07:00:00,0.0,0.0,0.0,0.0
2025-06-02 08:00:00,0.0,0.0,0.0009127260348032072,0.0
2025-06-02 09:00:00,0.007198664236795397,0.0010980397950613482,0.0,0.0
2025-06-02 10:00:00,0.08286624823582275,0.1286601094453051,0.04694983355546411,0.0
2025-06-02 11:00:00,0.1919213740478345,0.6124762623721394,0.14801402800452895,0.0
2025-06-02 12:00:00,0.39008469099759824,0.7833663024154814,0.18985061157806293,0.0
2025-06-02 13:00:00,0.46807845088526917,0.7937156375485028,0.1881907151139541,0.0
2025-06-02 14:00:00,0.5668141252689392,0.7696928956193969,0.0,0.0
2025-06-02 15:00:00,0.584770453764256,0.6567756533234236,0.15749211742218852,0.0
2025-06-02 16:00:00,0.7547259197888956,0.3927060831402792,0.17123261262004114,0.0
2025-06-02 17:00:00,0.7898752600260127,0.5424030333539112,0.14714309390909106,0.0
2025-06-02 18:00:00,0.5313612525019097,0.25730486918943923,0.06423706307334007,0.0
2025-06-02 19:00:00,0.20089191587830132,0.24208780169187916,0.0,0.0
2025-06-02 20:00:00,0.00449682855616408,0.016999693457444134,0.005078650720556487,0.0
2025-06-02 21:00:00,0.0,1.628592411873135e-05,0.0,0.0
2025-06-02 22:00:00,0.0,0.0,0.0,0.0
2025-06-02 23:00:00,0.0,0.0,0.0,0.0
2025-06-03 00:00:00,0.0,0.0,0.0,0.0
2025-06-03 01:00:00,0.0,0.0,0.0,0.0
2025-06-03 02:00:00,0.0,0.0,0.0,0.0
2025-06-03 03:00:00,0.0,0.0,0.0,0.0
2025-06-03 04:00:00,0.0,0.0,0.0,0.0
2025-06-03 05:00:00,0.0,0.0,0.0,0.0
2025-06-03 06:00:00,0.0,0.0,0.0,0.0
2025-06-03 07:00:00,0.0,0.0,0.0,0.0
2025-06-03 08:00:00,0.0,0.0,0.00028026641829555004,0.0
2025-06-03 09:00:00,0.006752794049414788,0.0,0.0,0.0
2025-06-03 10:00:00,0.24428063563278132,0.04176201590578171,0.03365925276715849,0.0
2025-06-03 11:00:00,0.5623207235884466,0.26325299987383627,0.2809638174023783,0.09674930603050397
2025-06-03 12:00:00,0.809313555328557,0.7880710858110093,0.6812587237035886,0.7398526526455328
2025-06-03 13:00:00,0.6715115904676108,0.5778575236676176,0.7739293109393997,0.7446002365608588
2025-06-03 14:00:00,0.8372351621863638,0.6711590645802553,0.784672672437637,0.7901208385201105
2025-06-03 15:00:00,0.7260516400252423,0.7140165573511097,0.7431938896532914,0.7412953979792516
2025-06-03 16:00:00,0.9494305501992185,0.6222622610407158,0.7798595847735194,0.7272365894768126
2025-06-03 17:00:00,0.7166313342143545,0.38746834165398136,0.4457348964629588,0.19517347641671473
2025-06-03 18:00:00,0.5294112206209443,0.4017679405712924,0.5199937169191358,0.14077417462363534
2025-06-03 19:00:00,0.17239400471858898,0.10794664959427926,0.29440464971916935,0.06708924580880754
2025-06-03 20:00:00,0.002760933535245264,0.018656293826284608,0.03727240226785796,0.02920376485387189
2025-06-03 21:00:00,0.0,3.014615794636985e-05,0.0,7.12615567937078e-05
2025-06-03 22:00:00,0.0,0.0,0.0,0.0
2025-06-03 23:00:00,0.0,0.0,0.0,0.0
2025-06-04 00:00:00,0.0,0.0,0.0,0.0
2025-06-04 01:00:00,0.0,0.0,0.0,0.0
2025-06-04 02:00:00,0.0,0.0,0.0,0.0
2025-06-04 03:00:00,0.0,0.0,0.0,0.0
2025-06-04 04:00:00,0.0,0.0,0.0,0.0
2025-06-04 05:00:00,0.0,0.0,0.0,0.0
2025-06-04 06:00:00,0.0,0.0,0.0,0.0
2025-06-04 07:00:00,0.0,0.0,0.0,0.0
2025-06-04 08:00:00,0.0,0.0,0.0,0.0
2025-06-04 09:00:00,0.004819685109210972,0.0002748991870523339,0.0019609523442894287,0.0002494616765620444
2025-06-04 10:00:00,0.2204351308330294,0.10282606783548387,0.07022741554125259,0.14387251650587443
2025-06-04 11:00:00,0.5450483038925831,0.5507997677999635,0.4355067910251174,0.6163442253829619
2025-06-04 12:00:00,0.7962373936842775,0.3544108547424685,0.6751235766555476,0.7787782812668056
2025-06-04 13:00:00,0.9547778774003344,0.5918483695532097,0.7765317844699766,0.8006157350418299
2025-06-04 14:00:00,0.9903266478964068,0.7528441458767889,0.8028774081474782,0.785088621782169
2025-06-04 15:00:00,0.47815307236057536,0.7566504891746896,0.744346632236717,0.7770071909598009
2025-06-04 16:00:00,0.8928097420569279,0.7700364777081055,0.739989355555307,0.7990337311856269
2025-06-04 17:00:00,0.7891863285137802,0.6377759067728821,0.6356263357371488,0.7878914636174992
2025-06-04 18:00:00,0.247799782417021,0.6916521697113982,0.6042556495952704,0.6584818543544414
2025-06-04 19:00:00,0.0427228846503309,0.24219687804494996,0.17138438645438803,0.25467074914077725
2025-06-04 20:00:00,0.0,4.479423919161021e-05,0.03645597368403997,0.019362359132902244
2025-06-04 21:00:00,0.0,0.0,3.334042343162673e-05,5.1942203811952285e-05
2025-06-04 22:00:00,0.0,0.0,0.0,0.0
2025-06-04 23:00:00,0.0,0.0,0.0,0.0
2025-06-05 00:00:00,0.0,0.0,0.0,0.0
2025-06-05 01:00:00,0.0,0.0,0.0,0.0
2025-06-05 02:00:00,0.0,0.0,0.0,0.0
2025-06-05 03:00:00,0.0,0.0,0.0,0.0
2025-06-05 04:00:00,0.0,0.0,0.0,0.0
2025-06-05 05:00:00,0.0,0.0,0.0,0.0
2025-06-05 06:00:00,0.0,0.0,0.0,0.0
2025-06-05 07:00:00,0.0,0.0,0.0,0.0
2025-06-05 08:00:00,0.0,0.0,0.0,0.0
2025-06-05 09:00:00,0.001722439590921217,0.0,0.0010358818173382281,0.0008221539554487528
2025-06-05 10:00:00,0.08656427684771885,0.0,0.07938183634891223,0.14110564899573638
2025-06-05 11:00:00,0.18633560156206946,0.07711692881108187,0.440469280032029,0.6117010370295717
2025-06-05 12:00:00,0.30357525686226444,0.0,0.686204009471677,0.8041949183637375
2025-06-05 13:00:00,0.6617098616525575,0.46345687516283374,0.778715096212994,0.794671531344819
2025-06-05 14:00:00,0.9646400386555829,0.7518537327589372,0.8224948136000183,0.7701230696397412
2025-06-05 15:00:00,0.7569422016772018,0.7286243521637626,0.7286930292652287,0.7555450591125722
2025-06-05 16:00:00,0.8280272366094816,0.5624106402071692,0.8284681061344551,0.8167281764926344
2025-06-05 17:00:00,0.719295073025324,0.22374266849019608,0.7351945343208791,0.8138141071237875
2025-06-05 18:00:00,0.5096931019893286,0.15827030047500865,0.3834008594538177,0.5800824794751557
2025-06-05 19:00:00,0.08158408525862036,0.30941191619373426,0.19034066548822093,0.23232003686722327
2025-06-05 20:00:00,0.0,0.01736946192598074,0.04021166638522054,0.03191543576572866
2025-06-05 21:00:00,0.0,4.95231476020346e-06,0.00016464536364849366,6.544430423818519e-05
2025-06-05 22:00:00,0.0,0.0,0.0,0.0
2025-06-05 23:00:00,0.0,0.0,0.0,0.0
2025-06-06 00:00:00,0.0,0.0,0.0,0.0
2025-06-06 01:00:00,0.0,0.0,0.0,0.0
2025-06-06 02:00:00,0.0,0.0,0.0,0.0
2025-06-06 03:00:00,0.0,0.0,0.0,0.0
2025-06-06 04:00:00,0.0,0.0,0.0,0.0
2025-06-06 05:00:00,0.0,0.0,0.0,0.0
2025-06-06 06:00:00,0.0,0.0,0.0,0.0
2025-06-06 07:00:00,0.0,0.0,0.0,0.0
2025-06-06 08:00:00,0.0,0.0,0.0,0.0
2025-06-06 09:00:00,0.002976426094530372,0.0,0.0,0.0
2025-06-06 10:00:00,0.09483537902304758,0.09563503309687876,0.0,0.0
2025-06-06 11:00:00,0.3058767932997807,0.5533264283010223,0.36904329496418886,0.3566536671229561
2025-06-06 12:00:00,0.3281978883474064,0.7418370447990336,0.6741462713841663,0.7730116932203626
2025-06-06 13:00:00,0.6625465643722649,0.6459501583893043,0.749212257376743,0.7731549577371811
2025-06-06 14:00:00,0.6659273577815384,0.602723669168544,0.5300836575440578,0.7588225375916893
2025-06-06 15:00:00,0.7999127916280216,0.6937261090173226,0.4697106721953831,0.7588258207599536
2025-06-06 16:00:00,0.8529375223129625,0.40849367556974914,0.6382766921880134,0.7012316911198565
2025-06-06 17:00:00,0.7578885866944393,0.49760572623019483,0.5761961654066172,0.7441526586641536
2025-06-06 18:00:00,0.41474907715371695,0.6745014475983954,0.43078416004795395,0.6979028098811328
2025-06-06 19:00:00,0.19078755070278877,0.32686333471363166,0.3123037896856006,0.30673858180206853
2025-06-06 20:00:00,0.0038276297385925516,0.01807325595971098,0.04331663294396201,0.021909102611887117
2025-06-06 21:00:00,0.0,2.102869035475782e-06,0.00014063590998850616,7.151116892312328e-05
2025-06-06 22:00:00,0.0,0.0,0.0,0.0
2025-06-06 23:00:00,0.0,0.0,0.0,0.0
2025-06-07 00:00:00,0.0,0.0,0.0,0.0
2025-06-07 01:00:00,0.0,0.0,0.0,0.0
2025-06-07 02:00:00,0.0,0.0,0.0,0.0
2025-06-07 03:00:00,0.0,0.0,0.0,0.0
2025-06-07 04:00:00,0.0,0.0,0.0,0.0
2025-06-07 05:00:00,0.0,0.0,0.0,0.0
2025-06-07 06:00:00,0.0,0.0,0.0,0.0
2025-06-07 07:00:00,0.0,0.0,0.0,0.0
2025-06-07 08:00:00,0.0,0.0,0.0,0.0
2025-06-07 09:00:00,0.00496586599883052,0.00028157836575567314,0.0013571549028069665,0.0004067171161320407
2025-06-07 10:00:00,0.2037179126665754,0.10856198215101195,0.06931048779300189,0.16850472237946162
2025-06-07 11:00:00,0.5384234857551893,0.5683754759466427,0.42937017913922393,0.6490948534249079
2025-06-07 12:00:00,0.4726137746104021,0.7521369660228203,0.6716413074063431,0.7726105768634259
2025-06-07 13:00:00,0.8090247067047384,0.7586354363600759,0.0,0.7730839555757085
2025-06-07 14:00:00,0.2807220079761903,0.7204904030087398,0.0,0.7521170243011343
2025-06-07 15:00:00,0.8877652527860244,0.7520697408746309,0.0,0.7432890520301451
2025-06-07 16:00:00,0.8293774302898588,0.5669973981869403,0.0,0.7491285476051119
2025-06-07 17:00:00,0.7500958110404556,0.7552830310973025,0.0,0.7501568944940218
2025-06-07 18:00:00,0.5023311951255424,0.639653125939704,0.0,0.6883682338927555
2025-06-07 19:00:00,0.18678244608058078,0.25827129106589125,0.0,0.32588679259918707
2025-06-07 20:00:00,0.004588736797684823,0.016597286786973947,0.0,0.0226308340353983
2025-06-07 21:00:00,0.0,2.7011293500500124e-05,0.0,6.886285062610294e-05
2025-06-07 22:00:00,0.0,0.0,0.0,0.0
2025-06-07 23:00:00,0.0,0.0,0.0,0.0
2025-06-08 00:00:00,0.0,0.0,0.0,0.0
2025-06-08 01:00:00,0.0,0.0,0.0,0.0
2025-06-08 02:00:00,0.0,0.0,0.0,0.0
2025-06-08 03:00:00,0.0,0.0,0.0,0.0
2025-06-08 04:00:00,0.0,0.0,0.0,0.0
2025-06-08 05:00:00,0.0,0.0,0.0,0.0
2025-06-08 06:00:00,0.0,0.0,0.0,0.0
2025-06-08 07:00:00,0.0,0.0,0.0,0.0
2025-06-08 08:00:00,0.0,0.0,0.0,0.0
2025-06-08 09:00:00,0.005031206885758564,0.00028452477774894714,0.0,0.00028515268475050483
2025-06-08 10:00:00,0.21716605868560826,0.10316304647758034,0.0,0.15384477002506644
2025-06-08 11:00:00,0.5325865786802805,0.5214798364752046,0.0,0.5640275942802694
2025-06-08 12:00:00,0.7749540457271822,0.7464165800882522,0.0,0.7292224966579954
2025-06-08 13:00:00,0.9363661161932801,0.7620184056273611,0.0,0.7577327190194866
2025-06-08 14:00:00,0.9866613432864189,0.723309383764149,0.0,0.7103701052917861
2025-06-08 15:00:00,0.9792838840214361,0.7265371840623974,0.0,0.7374782915017017
2025-06-08 16:00:00,0.917971298368202,0.7000719289527547,0.0,0.6572382306771756
2025-06-08 17:00:00,0.759520234757019,0.6992400955866767,0.0,0.7333263854996551
2025-06-08 18:00:00,0.5144121172195589,0.660188933780506,0.0,0.6786233908612178
2025-06-08 19:00:00,0.19478737077126038,0.30895127236526854,0.0,0.30197258156562534
